时间,上行PRB平均利用率,下行PRB平均利用率,无线利用率,RRC连接最大数,RRC连接平均数,有效RRC连接最大数,有效RRC连接平均数,eNB间X2切换出请求次数,eNB间X2切换出成功次数,空口上行业务字节数,空口下行业务字节数
2018/4/29 23:00,0.0074,0.0342,0.0294,5,1.5,3,0.37845,2,1,9042,139056
2018/4/30 0:00,7.00E-04,0.0054,0.0045,3,0,2,0.0395,0,0,231,204
2018/4/30 1:00,6.00E-04,0.0054,0.0046,3,0.5,2,0.040525,2,1,211,231
2018/4/30 2:00,7.00E-04,0.0058,0.0049,4,0.25,2,0.037625,2,1,199,234
2018/4/30 3:00,6.00E-04,0.0054,0.0045,3,0,2,0.036575,0,0,173,191
2018/4/30 4:00,0.0058,0.0108,0.0099,4,1,2,0.157525,0,0,2910,62982
2018/4/30 5:00,0.0034,0.0085,0.0076,3,0.5,2,0.1141,0,0,2068,28836
2018/4/30 6:00,0.0013,0.007,0.006,5,1,3,0.0835,25,24,1001,9443
2018/4/30 7:00,0.0045,0.0072,0.0067,5,1.25,3,0.123625,15,15,5051,13480
2018/4/30 8:00,0.0105,0.0168,0.0156,6,3,4,0.47725,20,18,13872,122101
2018/4/30 9:00,0.018,0.0135,0.0143,7,3.25,5,0.52955,61,60,17798,50941
2018/4/30 10:00,0.008,0.0172,0.0155,7,3.25,5,0.59615,46,42,11566,156009
2018/4/30 11:00,0.0085,0.0436,0.0374,7,3,4,0.436275,22,21,11524,304831
2018/4/30 12:00,0.0079,0.014,0.0129,7,2.75,4,0.46885,16,15,14767,88096
2018/4/30 13:00,0.0128,0.0124,0.0125,7,2.75,4,0.585575,22,19,18343,75331
2018/4/30 14:00,0.0854,0.0183,0.0302,5,2,4,0.55465,31,29,72211,118526
2018/4/30 15:00,0.0043,0.0084,0.0077,5,2,3,0.19665,14,13,2979,21282
2018/4/30 16:00,0.002,0.0077,0.0067,4,2,3,0.13565,9,9,1912,26038
2018/4/30 17:00,0.0107,0.0174,0.0162,6,2,4,0.429075,20,20,13980,107921
2018/4/30 18:00,0.0093,0.0161,0.0149,6,2.5,4,0.299,35,32,7910,74904
2018/4/30 19:00,0.0066,0.0332,0.0285,6,2.25,4,0.253575,18,15,5828,38255
2018/4/30 20:00,0.0089,0.1058,0.0887,7,2.5,4,0.43255,9,7,7618,138485
2018/4/30 21:00,0.014,0.0538,0.0468,7,3.5,4,0.453675,6,4,11489,219242
2018/4/30 22:00,0.011,0.0259,0.0232,6,2.25,4,0.48945,0,0,8993,221881
2018/4/30 23:00,0.0033,0.009,0.008,4,1.25,3,0.656225,0,0,2683,34640
2018/5/1 0:00,0.002,0.0062,0.0055,4,1,3,0.44065,0,0,1141,6066
2018/5/1 1:00,0.0014,0.0059,0.0051,4,1,2,0.2968,5,3,686,2531
2018/5/1 2:00,0.0012,0.0055,0.0048,4,1,3,0.240475,0,0,488,759
2018/5/1 3:00,0.0012,0.0055,0.0048,4,1,2,0.212075,0,0,447,769
2018/5/1 4:00,0.0011,0.0055,0.0047,4,1,2,0.19205,0,0,360,387
2018/5/1 5:00,0.0057,0.0077,0.0074,5,1.75,4,0.3455,2,1,3047,24174
2018/5/1 6:00,0.0061,0.0116,0.0106,7,3,5,0.4046,5,3,4364,83300
2018/5/1 7:00,0.0047,0.0077,0.0072,6,2.75,4,0.341775,30,30,4568,16572
2018/5/1 8:00,0.0066,0.0231,0.0201,7,2.25,4,0.40825,14,11,8229,139711
2018/5/1 9:00,0.0102,0.0104,0.0104,5,1.5,3,0.344125,62,60,16002,27468
2018/5/1 10:00,0.0014,0.0076,0.0065,4,0.75,3,0.079975,24,19,951,11190
2018/5/1 11:00,0.0048,0.0076,0.0071,4,0.5,2,0.069325,13,8,4943,13010
2018/5/1 12:00,0.0161,0.0091,0.0103,4,1,3,0.110475,11,9,15422,18575
2018/5/1 13:00,0.0038,0.0138,0.0121,5,1.25,4,0.175,32,31,3261,91466
2018/5/1 14:00,0.004,0.0082,0.0075,6,1.5,3,0.2065,16,12,3008,25159
2018/5/1 15:00,0.0023,0.0072,0.0063,4,1.25,3,0.14825,16,14,1873,11615
2018/5/1 16:00,0.0023,0.01,0.0086,5,0.75,2,0.1494,32,31,1904,27416
2018/5/1 17:00,0.0025,0.0068,0.006,5,1,3,0.101475,10,8,1707,11209
2018/5/1 18:00,0.0255,0.0082,0.0113,5,1.25,3,0.218425,7,6,25843,18998
2018/5/1 19:00,0.0039,0.0117,0.0104,5,1.25,3,0.158875,24,21,3218,27871
2018/5/1 20:00,0.0061,0.0174,0.0154,7,2.5,4,0.26715,53,53,4828,66671
2018/5/1 21:00,0.0107,0.0213,0.0194,9,3.75,5,0.623075,29,27,8134,118510
2018/5/1 22:00,0.059,0.0278,0.0333,9,5,6,1.21095,13,10,43945,258514
2018/5/1 23:00,0.0083,0.0158,0.0144,8,4,5,0.469475,10,8,8362,158056
2018/5/2 0:00,0.0034,0.0099,0.0087,5,1.75,3,0.326325,1,1,4350,72689
2018/5/2 1:00,0.002,0.0061,0.0053,4,2,3,0.375325,1,1,1123,3399
2018/5/2 2:00,0.0016,0.0057,0.0049,4,1.75,3,0.291525,1,1,821,1415
2018/5/2 3:00,0.0084,0.007,0.0072,6,2,4,0.3819,2,2,3572,15171
2018/5/2 4:00,0.0159,0.0083,0.0097,5,2,4,0.5192,1,1,5841,26889
2018/5/2 5:00,0.0017,0.0058,0.0051,5,2,3,0.288775,1,1,1437,2474
2018/5/2 6:00,0.0057,0.0144,0.0129,5,2.25,4,0.3784,20,19,8330,159237
2018/5/2 7:00,0.0052,0.0117,0.0105,6,2.5,4,0.41625,34,32,8047,93807
2018/5/2 8:00,0.0431,0.0192,0.0234,7,2.5,4,0.6498,14,12,45097,110322
2018/5/2 9:00,0.0252,0.0158,0.0175,5,1.75,3,0.339475,25,24,29682,147783
2018/5/2 10:00,0.0138,0.0126,0.0128,6,1.25,3,0.226975,46,44,35588,100374
2018/5/2 11:00,0.0052,0.012,0.0108,8,2.5,4,0.273125,34,31,5431,70885
2018/5/2 12:00,0.0094,0.0136,0.0128,7,2.5,5,0.356525,16,15,9345,70087
2018/5/2 13:00,0.0109,0.0102,0.0103,7,2.25,5,0.2998,37,35,10116,41840
2018/5/2 14:00,0.0061,0.0145,0.013,6,2.5,4,0.4049,3,2,9388,139890
2018/5/2 15:00,0.0019,0.0061,0.0054,4,1.5,3,0.105125,15,12,2571,1549
2018/5/2 18:00,0.0115,0.0077,0.0084,6,1.25,3,0.149,57,55,17495,15395
2018/5/2 19:00,0.0058,0.0153,0.0137,7,2.25,4,0.6289,20,18,7073,130671
2018/5/2 20:00,0.02,0.0264,0.0253,8,3.5,5,0.762175,18,16,26924,280713
2018/5/2 21:00,0.0087,0.0211,0.0189,7,3,4,0.81055,24,20,8808,238140
2018/5/2 22:00,0.0278,0.0303,0.0298,6,3,5,0.9531,7,6,14878,339681
2018/5/2 23:00,0.0209,0.0235,0.023,5,2,4,0.637075,2,1,9194,205702
2018/5/3 0:00,0.004,0.0072,0.0067,3,0.75,3,0.179675,0,0,2720,20576
2018/5/3 1:00,8.00E-04,0.0055,0.0047,3,0.25,2,0.067125,0,0,819,1174
2018/5/3 2:00,0.0018,0.0167,0.0141,3,0,2,0.081775,0,0,1075,8283
2018/5/3 3:00,7.00E-04,0.0055,0.0046,3,0.25,2,0.068675,4,4,837,1293
2018/5/3 4:00,0.0015,0.0057,0.005,3,0.75,2,0.099625,0,0,1310,3899
2018/5/3 5:00,0.0019,0.0061,0.0053,4,0.5,3,0.099775,1,0,1414,6653
2018/5/3 6:00,0.0047,0.0084,0.0077,5,1.5,3,0.184475,50,49,2641,28731
2018/5/3 7:00,0.0034,0.0067,0.0061,7,1.25,3,0.146175,67,65,1473,3128
2018/5/3 8:00,0.0025,0.0119,0.0103,5,1,3,0.138625,69,69,2644,48283
2018/5/3 9:00,0.0047,0.0079,0.0073,5,0.75,3,0.17725,76,75,1565,8739
2018/5/3 10:00,0.0101,0.0093,0.0095,7,1.5,3,0.149525,68,64,6049,6509
2018/5/3 11:00,0.0029,0.0093,0.0082,6,1.5,3,0.189125,10,8,2210,15223
2018/5/3 12:00,0.0013,0.0062,0.0054,5,0.75,3,0.074075,15,14,851,2888
2018/5/3 13:00,0.0085,0.0149,0.0137,8,2.5,4,0.47785,14,11,9554,76510
2018/5/3 14:00,0.0063,0.0119,0.0109,8,2.75,4,0.343675,45,42,3586,32151
2018/5/3 15:00,0.0244,0.015,0.0167,8,2.5,5,0.634125,31,26,60564,69439
2018/5/3 16:00,0.0043,0.0072,0.0067,7,2.25,4,0.22245,22,18,2637,5014
2018/5/3 17:00,0.0204,0.0121,0.0136,7,2.75,4,0.471525,15,10,23693,31422
2018/5/3 18:00,0.0104,0.0108,0.0108,7,3.5,4,0.4949,9,5,10462,38225
2018/5/3 19:00,0.009,0.0158,0.0146,9,4.25,6,0.468275,63,61,7637,53621
2018/5/3 20:00,0.0752,0.0302,0.0382,8,3.5,5,0.72555,13,10,41416,70812
2018/5/3 21:00,0.0282,0.118,0.1022,9,3.75,5,0.64575,22,20,16195,331260
2018/5/3 22:00,0.0109,0.0434,0.0376,8,3.25,5,0.51425,1,1,10968,555942
2018/5/3 23:00,0.0025,0.0216,0.0182,4,1,3,0.242275,7,5,4672,330643
2018/5/4 0:00,0.0041,0.0075,0.0069,4,0.75,3,0.174475,1,1,2456,20552
2018/5/4 1:00,0.0134,0.0145,0.0143,4,1,3,0.325575,5,5,7699,104621
2018/5/4 2:00,0.0031,0.0112,0.0098,4,1.25,3,0.134125,3,3,2350,38888
2018/5/4 3:00,0.0024,0.0072,0.0063,4,1,3,0.134475,3,3,1832,13414
2018/5/4 4:00,0.0012,0.0057,0.0049,4,1,2,0.071225,5,5,696,1231
2018/5/4 5:00,0.0068,0.0182,0.0162,5,1.25,4,0.181025,7,7,3067,27066
2018/5/4 6:00,0.0049,0.0079,0.0074,7,2,4,0.338875,28,28,4305,20891
2018/5/4 7:00,0.0057,0.009,0.0084,7,2.25,4,0.2833,44,43,2909,9056
2018/5/4 8:00,0.0025,0.0069,0.0061,6,1.5,4,0.15145,54,51,2326,9147
2018/5/4 9:00,0.0043,0.0076,0.007,4,0.75,2,0.074425,38,35,2788,5383
2018/5/4 10:00,0.0027,0.0065,0.0058,4,0.25,2,0.087775,34,34,1167,7972
2018/5/4 11:00,0.0117,0.0199,0.0184,5,1.75,3,0.3361,57,50,6266,103736
2018/5/4 12:00,0.0032,0.0113,0.0099,5,0.75,4,0.2766,49,46,3702,55998
2018/5/4 13:00,0.0112,0.0122,0.012,6,1.5,3,0.2614,19,19,12112,76869
2018/5/4 14:00,0.0042,0.0085,0.0078,5,1,3,0.196625,74,69,2950,22478
2018/5/4 15:00,0.0139,0.0115,0.0119,5,1,3,0.36425,36,28,21900,66023
2018/5/4 16:00,0.0471,0.0123,0.0184,6,2.5,4,0.58685,12,8,47183,63706
2018/5/4 17:00,0.0109,0.0306,0.0271,9,3.5,5,0.571975,27,23,14389,275539
2018/5/4 18:00,0.0086,0.0117,0.0111,9,4,5,0.561075,70,66,9995,49140
2018/5/4 19:00,0.0166,0.0212,0.0204,8,3.25,4,0.438775,34,33,11425,93903
2018/5/4 20:00,0.0113,0.0131,0.0128,9,3.25,5,0.46715,14,13,15741,60435
2018/5/4 21:00,0.0118,0.0346,0.0306,9,5.25,5,0.728275,38,34,17054,380603
2018/5/4 22:00,0.0279,0.0357,0.0343,11,4.75,6,0.884225,27,24,29124,332957
2018/5/4 23:00,0.0048,0.022,0.0189,6,2.5,4,0.30665,10,10,8679,185953
